Month,DayofMonth,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,TailNum,Origin,Dest,Price
2,24,16.0,17,18.0,18,UA,N587UA,DEN,SAN,6412.0
2,9,12.0,12,20.0,20,DL,N610DL,LAX,JFK,11596.0
2,18,6.0,6,9.0,9,AA,N3AKAA,IAH,MIA,6347.0
2,21,17.0,17,17.0,17,DL,N909DE,ATL,JAN,9345.0
2,24,11.0,11,11.0,11,HP,N621AW,PHX,SAN,4667.0
2,18,10.0,10,16.0,16,UA,N502UA,OAK,ORD,3943.0
2,21,11.0,11,14.0,14,FL,N924AT,BOS,ATL,5932.0
2,6,8.0,8,11.0,11,AS,N964AS,SAN,SEA,5264.0
2,3,6.0,6,9.0,9,TZ,N553TZ,MDW,LAX,5117.0
2,1,11.0,11,13.0,13,DL,N924DL,PBI,ATL,19630.0
2,1,9.0,9,11.0,11,WN,N664,STL,SDF,8907.0
2,1,6.0,7,8.0,8,DL,N113DA,JAX,ATL,6121.0
2,9,19.0,19,21.0,20,WN,N414,BWI,SDF,10577.0
2,15,11.0,11,12.0,12,UA,N512UA,SFO,SNA,10262.0
2,24,8.0,8,9.0,9,MQ,N700MQ,BOS,ORF,4812.0
2,27,6.0,6,8.0,8,AA,N3DKAA,LGA,DFW,2575.0
2,27,10.0,10,14.0,14,OH,N431CA,IAH,CVG,5894.0
2,6,6.0,6,9.0,8,CO,N16310,DTW,IAH,13941.0
2,15,13.0,13,15.0,15,NW,N335NB,DTW,EWR,6961.0
2,27,15.0,15,16.0,16,US,N716UW,PHL,MHT,8016.0
2,15,17.0,17,19.0,18,NW,N374NW,MSP,BZN,10262.0
2,9,16.0,16,16.0,17,WN,N682,GEG,PDX,4823.0
2,18,8.0,8,14.0,14,DL,N3766,SLC,PHL,10844.0
2,9,10.0,10,13.0,13,NW,N363NB,IAH,MSP,14323.0
2,9,17.0,17,18.0,17,DL,N903DL,ATL,MEM,13017.0
2,1,11.0,11,13.0,13,OH,N492CA,CVG,CHS,19630.0
2,6,15.0,15,19.0,17,AA,N219AA,MIA,ORD,12395.0
2,9,11.0,11,12.0,13,EV,N705EV,DFW,SAT,7202.0
2,9,9.0,9,10.0,10,MQ,N847MQ,SHV,DFW,13882.0
2,18,9.0,9,13.0,13,XE,N21154,TUL,EWR,4668.0
2,1,19.0,19,20.0,20,AA,N594AA,MCI,ORD,10651.0
2,21,16.0,17,18.0,18,UA,N907UA,CLT,ORD,8728.0
2,24,8.0,9,17.0,16,US,N120UW,SEA,PHL,4812.0
2,24,18.0,18,20.0,19,US,N124UW,CLT,TPA,7303.0
2,12,10.0,10,13.0,13,US,N722UW,MHT,CLT,5911.0
2,6,15.0,15,16.0,16,AA,N419AA,LAX,LAS,12395.0
2,1,11.0,11,14.0,14,FL,N972AT,DFW,ATL,19630.0
2,1,6.0,6,9.0,8,EV,N874AS,MEI,ATL,6121.0
2,3,20.0,20,22.0,22,NW,N760NC,DTW,EWR,15318.0
2,6,15.0,15,17.0,17,UA,N392UA,SEA,SFO,12395.0
2,15,14.0,14,17.0,17,XE,N14505,MEM,CLE,10919.0
2,18,12.0,12,12.0,12,US,N573US,GSO,CLT,7670.0
2,18,9.0,9,11.0,12,NW,N603NW,MEM,TPA,4668.0
2,3,7.0,7,9.0,9,WN,N324,SAT,BNA,14924.0
2,15,13.0,13,14.0,15,NW,N324NB,DTW,ALB,6961.0
2,15,7.0,7,10.0,10,WN,N652,LAX,TUS,7682.0
2,12,21.0,20,22.0,21,MQ,N516MQ,ORD,DSM,11507.0
2,27,7.0,7,14.0,14,DL,N627DL,SNA,ATL,5281.0
2,9,11.0,11,12.0,12,OH,N918CA,CVG,DTW,7202.0
2,21,18.0,18,20.0,20,US,N116UW,PIT,SFO,9270.0
2,3,15.0,15,20.0,20,UA,N315UA,DEN,CLT,15147.0
2,6,16.0,16,16.0,16,OO,N220SW,YUM,LAX,11432.0
2,21,12.0,12,14.0,14,AA,N543AA,ORD,TUL,10676.0
2,24,19.0,18,20.0,20,DL,N942DL,ATL,ELP,14231.0
2,24,16.0,16,23.0,22,DL,N373DA,SLC,PHL,6412.0
2,6,8.0,9,10.0,10,NW,N927RC,GSP,DTW,5264.0
2,9,12.0,12,13.0,13,NW,N620NW,MSP,GRB,11596.0
2,21,19.0,19,20.0,20,NW,N614NW,MEM,BNA,6587.0
2,1,18.0,18,20.0,20,US,N178UW,CLT,LGA,4823.0
2,1,11.0,12,14.0,14,CO,N14645,EWR,ATL,19630.0
2,24,18.0,18,20.0,21,AS,N784AS,SAN,SEA,7303.0
2,9,18.0,18,21.0,22,DL,N639DL,MCO,SJU,8016.0
2,21,6.0,6,6.0,7,DH,N626BR,ROC,ORD,6297.0
2,6,13.0,12,15.0,14,OH,N940CA,JAX,CVG,3625.0
2,24,16.0,16,21.0,21,AA,N071AA,BOS,SJU,6412.0
2,24,14.0,14,16.0,16,NW,N8934E,MEM,ORD,10262.0
2,15,21.0,20,22.0,21,OH,N999CA,ATL,GSP,2754.0
2,3,17.0,17,21.0,21,AA,N461AA,DFW,PIT,14871.0
2,18,8.0,8,10.0,10,DL,N618DL,ORF,ATL,10844.0
2,21,7.0,7,10.0,10,B6,N526JB,BOS,TPA,9646.0
2,21,10.0,10,13.0,13,CO,N14341,EWR,PBI,7139.0
2,1,7.0,7,7.0,8,WN,N622,TPA,MSY,5678.0
2,27,13.0,13,14.0,14,DL,N377DL,ATL,AUS,9646.0
2,3,9.0,9,11.0,11,MQ,N701MQ,DCA,BOS,14871.0
2,3,13.0,12,14.0,13,UA,N906UA,ATL,ORD,6092.0
2,1,11.0,11,14.0,14,AA,N514AA,AUS,ORD,19630.0
2,6,13.0,13,15.0,15,US,N619AU,FLL,CLT,3625.0
2,3,7.0,7,10.0,10,UA,N352UA,MSY,ORD,14924.0
2,18,12.0,12,12.0,12,OH,N976CA,IND,CVG,7670.0
2,12,10.0,10,15.0,15,UA,N417UA,DEN,MCO,5911.0
2,3,16.0,16,19.0,19,AA,N641AA,JFK,SNA,14011.0
2,18,21.0,21,23.0,23,NW,N593NW,MSP,SEA,3943.0
2,27,11.0,12,12.0,13,CO,N37615,IAH,ELP,8625.0
2,1,14.0,14,16.0,16,NW,N532US,MSP,SEA,13376.0
2,18,11.0,11,14.0,14,UA,N226UA,SEA,DEN,13555.0
2,12,17.0,17,19.0,19,HP,N904AW,MSP,PHX,12778.0
2,6,8.0,8,13.0,14,AA,N4YMAA,SEA,DFW,5264.0
2,27,6.0,7,7.0,8,NW,N511US,MSP,MKE,2575.0
2,24,15.0,14,17.0,16,DL,N917DL,ORF,ATL,6147.0
2,18,22.0,22,23.0,23,DL,N3740C,ATL,TLH,4804.0
2,6,19.0,19,23.0,22,DL,N318DL,ORD,ATL,8073.0
2,9,9.0,9,9.0,9,OH,N998CA,CVG,HSV,13882.0
2,24,19.0,18,22.0,21,DL,N317DL,MSY,CVG,14231.0
2,9,10.0,10,12.0,13,EV,N719EV,IAH,ATL,14323.0
2,6,12.0,12,15.0,15,AA,N425AA,PIT,DFW,13538.0
2,12,16.0,16,17.0,17,XE,N12934,CMH,CLE,13817.0
2,12,20.0,20,22.0,22,UA,N505UA,DEN,OAK,13381.0
2,9,11.0,11,12.0,12,XE,N14907,AEX,IAH,7202.0
2,9,17.0,18,21.0,21,DL,N624DL,JFK,SFO,13017.0
2,6,19.0,18,20.0,20,DL,N3742C,CVG,DFW,8073.0
2,24,12.0,12,16.0,15,AS,N783AS,SAN,SEA,9548.0
2,9,20.0,20,21.0,21,UA,N556UA,SFO,SAN,14939.0
2,1,6.0,6,7.0,7,NW,N361NB,FAR,MSP,6121.0
2,1,19.0,19,21.0,21,HP,N656AW,MSP,PHX,10651.0
2,6,16.0,16,22.0,23,UA,N551UA,KOA,LAX,11432.0
2,18,8.0,7,10.0,10,AA,N050AA,MIA,EWR,10844.0
2,21,6.0,6,9.0,9,AA,N2BFAA,ORD,DCA,6297.0
2,12,8.0,8,12.0,12,US,N652US,PHL,SJU,11087.0
2,9,5.0,5,6.0,6,HA,N477HA,HNL,KOA,9134.0
2,21,6.0,6,7.0,8,UA,N834UA,DEN,SFO,6297.0
2,12,14.0,15,15.0,16,CO,N54711,TPA,IAH,10262.0
2,6,10.0,10,13.0,13,AA,N3CWAA,ORD,SJC,11753.0
2,15,11.0,11,12.0,12,NW,N9340,MSP,DLH,10262.0
2,24,14.0,14,16.0,16,WN,N660SW,SAN,PHX,10262.0
2,9,14.0,14,15.0,15,UA,N598UA,DEN,SFO,7757.0
2,12,7.0,8,9.0,9,MQ,N702MQ,LGA,BOS,4668.0
2,12,13.0,13,16.0,16,NW,N508US,MSP,DTW,6297.0
2,24,13.0,14,14.0,15,US,N746UW,DCA,LGA,11134.0
2,24,14.0,14,17.0,17,MQ,N612MQ,DFW,CVG,10262.0
2,1,10.0,10,15.0,15,CO,N76055,IAH,EWR,10262.0
2,21,6.0,6,13.0,12,AA,N383AA,SFO,ORD,6297.0
2,15,18.0,18,20.0,19,DL,N3741S,SLC,BZN,8855.0
2,6,11.0,11,16.0,16,DL,N612DL,DEN,ATL,3383.0
2,3,6.0,6,7.0,7,OO,N466SW,RAP,SLC,5117.0
2,6,17.0,17,19.0,18,WN,N320,BWI,PVD,12677.0
2,9,13.0,13,16.0,16,EV,N723EV,DFW,DCA,9483.0
2,18,19.0,19,21.0,21,HP,N322AW,MCI,PHX,13029.0
2,6,10.0,10,11.0,11,WN,N775,BUR,LAS,11753.0
2,9,17.0,17,20.0,21,TZ,N325TZ,EWR,SFO,13017.0
2,3,6.0,6,7.0,7,DH,N324UE,CRW,IAD,5117.0
2,24,10.0,10,11.0,11,OO,N188SW,LAX,ONT,5894.0
2,21,14.0,12,16.0,14,WN,N354,LAS,PHX,10844.0
2,21,7.0,7,9.0,9,XE,N12900,STL,IAH,9646.0
2,12,6.0,6,7.0,7,OO,N579SW,TWF,SLC,9899.0
2,12,7.0,7,12.0,12,NW,N312NB,LAX,MEM,4668.0
2,21,6.0,6,7.0,7,MQ,N812MQ,LRD,DFW,6297.0
2,27,8.0,8,10.0,10,DL,N903DE,RDU,ATL,4760.0
2,18,22.0,23,6.0,7,AA,N351AA,LAX,EWR,4804.0
2,1,14.0,14,15.0,16,AA,N392AA,SJU,MIA,13376.0
2,24,22.0,23,4.0,4,UA,N813UA,SAN,ORD,3897.0
2,15,18.0,18,20.0,20,UA,N537UA,MCO,IAD,8855.0
2,24,18.0,19,20.0,20,AA,N4WHTW,STL,DFW,7303.0
2,21,8.0,8,11.0,11,TZ,N558TZ,LAX,HNL,3332.0
2,3,8.0,8,10.0,10,DL,N946DL,ATL,PHL,12524.0
2,21,17.0,17,18.0,18,DH,N303UE,IAD,ABE,9345.0
2,1,6.0,6,6.0,7,UA,N390UA,DTW,ORD,6121.0
2,12,6.0,6,12.0,12,CO,N37255,SMF,IAH,9899.0
2,9,10.0,10,13.0,13,UA,N670UA,ORD,BWI,14323.0
2,12,11.0,11,13.0,12,DL,N902DE,ATL,PIT,3383.0
2,9,6.0,6,10.0,10,TZ,N519AT,MDW,PIE,6442.0
2,3,11.0,11,13.0,12,DH,N657BR,ORD,AZO,4667.0
2,27,10.0,10,13.0,13,WN,N713,MCO,BUF,5894.0
2,3,16.0,16,18.0,19,NW,N350NB,MSP,BOI,14011.0
2,18,6.0,6,8.0,8,XE,N13903,LIT,IAH,6347.0
2,27,12.0,10,16.0,14,AS,N962AS,SEA,PHX,8603.0
2,12,7.0,7,7.0,8,OO,N937SW,SBA,LAX,4668.0
2,15,19.0,17,21.0,21,US,N180UW,PHL,LAX,6117.0
2,21,7.0,7,8.0,8,UA,N939UA,GSO,ORD,9646.0
2,1,7.0,7,11.0,11,AA,N610AA,ORD,MIA,5678.0
2,9,7.0,7,8.0,8,MQ,N650MQ,ORD,EVV,15554.0
2,18,7.0,7,8.0,8,US,N717UW,DCA,PHL,3687.0
2,3,15.0,15,17.0,17,DL,N304DL,ATL,CVG,15147.0
2,12,15.0,15,23.0,23,B6,N544JB,SAN,JFK,7229.0
2,3,22.0,22,23.0,23,FL,N997AT,ATL,JAX,3873.0
2,3,14.0,13,20.0,19,AA,N3CMAA,LAX,ORD,3597.0
2,9,17.0,17,19.0,20,UA,N532UA,ORD,PHX,13017.0
2,24,19.0,18,21.0,20,DL,N952DL,PNS,ATL,14231.0
2,9,11.0,11,12.0,12,UA,N338UA,DEN,ABQ,7202.0
2,12,6.0,6,12.0,12,NW,N325NB,ONT,MSP,9899.0
2,3,10.0,10,11.0,12,HP,N807AW,PHX,DEN,4107.0
2,6,23.0,20,24.0,21,WN,N305,SLC,BOI,6686.0
2,6,16.0,16,22.0,22,AA,N511AA,LAX,STL,11432.0
2,24,8.0,8,15.0,14,DL,N3746H,SLC,IAD,4812.0
2,1,10.0,10,11.0,11,CO,N14871,IAH,MSY,10262.0
2,12,18.0,16,21.0,19,AA,N5CLAA,EWR,EGE,6218.0
2,27,8.0,8,14.0,14,AA,N596AA,SEA,STL,4760.0
2,6,13.0,13,14.0,14,OO,N465SW,SLC,BZN,3625.0
2,21,12.0,12,17.0,17,TZ,N560TZ,LAS,MDW,10676.0
2,27,17.0,17,20.0,20,UA,N475UA,IAD,MIA,4878.0
2,15,11.0,12,17.0,17,UA,N652UA,LAX,ORD,10262.0
2,12,5.0,5,7.0,7,DL,N926DL,DTW,ATL,3540.0
2,15,13.0,13,15.0,15,US,N371US,PHL,ORD,6961.0
2,15,15.0,15,17.0,17,FL,N604AT,BWI,MCO,7191.0
2,12,15.0,15,18.0,18,NW,N964N,GRR,MCO,7229.0
2,15,9.0,9,11.0,11,DL,N681DA,BDL,CVG,14687.0
2,12,17.0,17,21.0,21,AA,N380AA,LAX,KOA,12778.0
2,12,21.0,21,23.0,23,US,N617AU,MCO,PHL,11507.0
2,18,17.0,16,20.0,18,AA,N490AA,PHL,DFW,12392.0
2,6,10.0,10,12.0,11,XE,N13994,EWR,BNA,11753.0
2,21,16.0,16,19.0,19,NW,N505US,DEN,MSP,8728.0
2,9,12.0,12,13.0,13,OH,N868CA,CVG,TYS,11596.0
2,21,15.0,16,17.0,17,OO,N190SW,FAT,LAX,4649.0
2,24,17.0,17,19.0,19,WN,N700,MDW,LAX,4804.0
2,18,13.0,13,15.0,16,B6,N534JB,JFK,PBI,4441.0
2,18,20.0,19,23.0,23,AA,N502AA,DFW,PIT,4174.0
2,18,12.0,12,13.0,13,NW,N750NW,MKE,MSP,7670.0
3,27,22.0,22,23.0,23,DL,N314DA,ATL,AUS,10441.0
3,21,15.0,14,17.0,16,OO,N702SK,BHM,DEN,4649.0
3,15,13.0,13,16.0,16,AA,N4XSAA,BDL,DFW,6961.0
3,15,14.0,14,15.0,15,WN,N730MA,MCI,BNA,10919.0
3,1,18.0,18,19.0,19,WN,N716SW,FLL,JAX,4823.0
3,27,9.0,9,10.0,10,AA,N216AA,DFW,AUS,3543.0
3,21,9.0,9,11.0,11,NW,N362NW,BDL,DTW,13062.0
3,27,20.0,20,21.0,21,CO,N17619,IAH,TUL,14300.0
3,27,13.0,13,14.0,14,CO,N17356,MSY,IAH,9646.0
3,27,20.0,19,21.0,21,WN,N630WN,BWI,MHT,14300.0
3,1,13.0,13,14.0,14,NW,N8911E,DTW,ROC,3597.0
3,21,12.0,11,14.0,14,WN,N763,MCO,PVD,10676.0
3,3,9.0,9,10.0,10,UA,N497UA,DEN,LAS,14871.0
3,21,12.0,12,13.0,13,DL,N972DL,ATL,SDF,10676.0
3,3,11.0,11,13.0,13,HP,N156AW,LAS,RNO,4667.0
3,12,8.0,8,10.0,10,AA,N5CPAA,FLL,DFW,11087.0
3,12,20.0,19,20.0,20,WN,N399WN,SAT,LAS,13381.0
3,12,12.0,12,13.0,13,WN,N452,LAS,SNA,10991.0
3,18,17.0,17,19.0,20,US,N764UW,PIT,SEA,12392.0
3,18,16.0,16,23.0,22,AA,N3CRAA,SFO,ORD,4437.0
3,12,21.0,21,0.0,0,AA,N2AYAA,ORD,PHL,11507.0
3,12,6.0,7,7.0,7,UA,N334UA,MCI,DEN,9899.0
3,6,17.0,16,19.0,18,DL,N184DN,CVG,LAX,12677.0
3,21,16.0,15,18.0,17,OH,N371CA,CVG,ROC,8728.0
3,3,9.0,9,12.0,12,WN,N799,BWI,PHX,14871.0
3,15,19.0,19,23.0,23,NW,N596NW,MSP,TPA,6117.0
3,18,6.0,6,9.0,9,NW,N541US,DTW,RSW,6347.0
3,3,12.0,12,14.0,14,WN,N633SW,SMF,SEA,5117.0
3,9,8.0,8,10.0,10,US,N184UW,CLT,PHX,10697.0
3,3,12.0,12,13.0,13,CO,N72821,SAT,IAH,5117.0
3,1,6.0,6,11.0,11,AA,N5CMAA,PHL,SJU,6121.0
3,21,11.0,11,13.0,13,AA,N415AA,DFW,OAK,5932.0
3,15,12.0,12,14.0,13,DL,N932DL,ATL,SDF,6795.0
3,1,17.0,18,20.0,20,AA,N571AA,MDW,DFW,8610.0
3,24,19.0,18,21.0,20,XE,N34110,OKC,IAH,14231.0
3,15,16.0,16,22.0,22,AA,N408AA,LAX,STL,13727.0
3,6,13.0,13,16.0,16,NW,N553NW,MSP,BOS,3625.0
3,1,17.0,16,20.0,19,AA,N251AA,DFW,ATL,8610.0
3,3,10.0,10,17.0,17,DL,N383DN,SEA,CVG,4107.0
3,3,15.0,15,16.0,16,NW,N401EA,IND,MSP,15147.0
3,1,17.0,17,18.0,19,DL,N3736C,TLH,ATL,8610.0
3,27,12.0,12,18.0,18,WN,N405,LAX,BNA,8603.0
3,3,16.0,17,19.0,19,AA,N555AA,HSV,DFW,14011.0
3,12,14.0,13,17.0,16,MQ,N519MQ,ORD,ALB,10262.0
3,1,17.0,17,18.0,18,B6,N579JB,LGB,OAK,8610.0
3,24,5.0,6,6.0,6,OH,N528CA,TRI,CVG,3527.0
3,24,10.0,10,12.0,12,WN,N657SW,CMH,MCO,5894.0
3,18,17.0,17,21.0,21,UA,N648UA,ORD,MIA,12392.0
3,12,17.0,17,18.0,19,UA,N304UA,STL,DEN,12778.0
3,9,10.0,10,13.0,13,B6,N582JB,JFK,RSW,14323.0
3,1,7.0,7,8.0,9,WN,N95SW,MSY,DAL,5678.0
3,12,21.0,20,22.0,22,WN,N620SW,BHM,MSY,11507.0
3,1,18.0,18,20.0,20,AA,N446AA,DFW,OMA,4823.0
3,6,12.0,12,13.0,13,DH,N658BR,CAK,ORD,13538.0
3,9,10.0,10,12.0,12,NW,N359NW,DTW,BOS,14323.0
3,18,6.0,7,8.0,8,MQ,N330MQ,FAT,LAX,6347.0
3,21,9.0,9,12.0,12,B6,N569JB,JFK,OAK,13062.0
3,15,16.0,16,17.0,17,DL,N320DL,CLT,ATL,13727.0
3,3,6.0,6,6.0,7,EV,N840AS,MCN,ATL,5117.0
3,1,10.0,10,13.0,13,DL,N3735D,HOU,ATL,10262.0
3,9,7.0,8,9.0,9,US,N766UW,DCA,LGA,15554.0
3,21,18.0,18,20.0,20,DL,N837MH,FLL,ATL,9270.0
3,27,18.0,17,19.0,19,WN,N750,PDX,LAS,8016.0
3,24,16.0,16,19.0,19,UA,N492UA,LAS,DEN,6412.0
3,18,12.0,12,15.0,15,CO,N57111,EWR,PBI,7670.0
3,24,18.0,18,19.0,19,NW,N311US,MSP,FSD,7303.0
3,6,15.0,16,19.0,18,CO,N46625,EWR,DFW,12395.0
3,21,17.0,17,19.0,19,UA,N481UA,DEN,PHX,9345.0
3,21,8.0,9,10.0,10,DL,N3743H,CVG,LGA,3332.0
3,21,12.0,12,20.0,20,AA,N3DLAA,LAX,BOS,10676.0
3,18,6.0,6,12.0,12,TZ,N516AT,LAX,MDW,6347.0
3,12,12.0,12,13.0,13,WN,N610SW,OAK,LAX,10991.0
3,12,14.0,14,15.0,16,OO,N907SW,DEN,BIL,10262.0
3,27,14.0,14,16.0,16,AA,N3CHAA,FLL,DFW,12898.0
3,18,9.0,8,9.0,9,WN,N627SW,PHX,LAS,4668.0
3,24,9.0,10,10.0,10,AS,N771AS,SEA,GEG,3873.0
3,15,7.0,7,11.0,11,UA,N489UA,ONT,DEN,7682.0
3,15,16.0,16,19.0,19,TZ,N326TZ,MDW,LGA,13727.0
3,1,7.0,7,8.0,8,WN,N718SW,ISP,MDW,5678.0
3,18,14.0,14,15.0,15,WN,N90SW,HOU,DAL,6245.0
3,27,13.0,13,15.0,15,WN,N715SW,LAX,PHX,9646.0
3,3,17.0,17,19.0,19,CO,N76355,EWR,CLE,14871.0
3,9,7.0,7,8.0,8,WN,N93SW,MSY,HOU,15554.0
3,9,7.0,7,10.0,11,CO,N72405,IAH,FLL,15554.0
3,9,13.0,13,16.0,16,TZ,N552TZ,MDW,PIE,9483.0
3,3,6.0,6,7.0,7,CO,N16607,EWR,MDW,5117.0
3,9,19.0,19,20.0,20,WN,N631SW,ORF,BWI,10577.0
3,9,17.0,17,19.0,19,EV,N862AS,DFW,MCI,13017.0
3,21,16.0,15,17.0,17,WN,N632SW,SEA,SMF,8728.0
3,21,9.0,10,14.0,14,US,N122UW,DEN,PIT,13062.0
3,9,19.0,19,20.0,21,UA,N397UA,ORD,MSP,10577.0
3,27,21.0,22,6.0,5,DL,N647DL,LAS,BOS,5775.0
3,6,21.0,19,22.0,21,WN,N755,LAS,RNO,9663.0
3,18,8.0,8,11.0,11,WN,N390SW,SEA,SLC,10844.0
3,12,12.0,11,13.0,12,XE,N48901,EWR,MHT,10991.0
3,21,6.0,6,8.0,8,EV,N903EV,MCI,DFW,6297.0
3,27,0.0,0,8.0,8,DL,N6705Y,LAS,FLL,4591.0
3,1,20.0,20,21.0,21,XE,N16502,CLE,DTW,8586.0
3,9,16.0,16,16.0,16,WN,N618WN,PHX,LAS,4823.0
3,27,11.0,11,14.0,14,DL,N650DL,BOS,FLL,8625.0
3,12,15.0,15,17.0,17,UA,N332UA,ORD,SLC,7229.0
3,15,7.0,7,8.0,8,MQ,N668MQ,MAF,DFW,7682.0
3,15,11.0,11,19.0,19,AA,N613AA,SJC,JFK,10262.0
3,6,10.0,10,10.0,10,NW,N915RW,DTW,BNA,11753.0
3,27,15.0,15,17.0,17,WN,N615SW,PDX,SMF,8016.0
3,6,22.0,22,23.0,23,HP,N816AW,PHX,SMF,4804.0
3,12,8.0,8,10.0,10,US,N739UW,CLT,PHL,11087.0
3,15,10.0,10,12.0,12,AA,N2ADAA,XNA,ORD,6979.0
3,27,7.0,7,10.0,10,US,N623AU,PIT,MCO,5281.0
3,21,14.0,14,15.0,15,WN,N694SW,RNO,OAK,10844.0
3,12,11.0,11,12.0,12,OO,N409SW,DFW,MSY,3383.0
3,21,12.0,12,14.0,14,OO,N936SW,ELP,DEN,10676.0
3,24,13.0,13,19.0,19,AA,N394AA,DFW,SJU,11134.0
3,15,11.0,11,12.0,12,AA,N463AA,AUS,DFW,10262.0
3,12,12.0,12,14.0,13,UA,N326UA,IAD,ORD,10991.0
3,24,18.0,18,19.0,19,WN,N663SW,SMF,SAN,7303.0
3,18,11.0,11,13.0,13,EV,N830AS,BHM,DFW,13555.0
3,24,19.0,19,22.0,21,AA,N570AA,ORD,PDX,14231.0
3,18,22.0,22,23.0,23,OH,N969CA,ATL,CAK,4804.0
3,3,12.0,13,14.0,14,DL,N130DL,RSW,ATL,5117.0
3,9,14.0,14,15.0,15,WN,N611SW,DAL,ABQ,7757.0
3,3,10.0,10,11.0,11,AS,N774AS,JNU,SIT,4107.0
3,9,6.0,6,7.0,7,WN,N677AA,SJC,BUR,6442.0
3,1,7.0,7,7.0,7,WN,N416,HOU,MSY,5678.0
3,12,15.0,15,16.0,17,NW,N960N,MSY,MEM,7229.0
3,1,8.0,8,8.0,8,WN,N397SW,TUS,SAN,22270.0
3,27,13.0,13,15.0,15,AA,N5FSAA,MIA,DCA,9646.0
3,24,21.0,21,22.0,22,WN,N654SW,HOU,SAT,3971.0
3,15,7.0,7,9.0,9,WN,N309SW,BWI,TPA,7682.0
3,1,15.0,15,17.0,18,OH,N920CA,GRR,ATL,6092.0
3,12,23.0,23,2.0,2,AA,N5CKAA,MIA,SJU,6906.0
3,3,17.0,17,18.0,18,WN,N789,RDU,BWI,14871.0
3,27,18.0,18,19.0,19,OO,N584SW,ILE,IAH,8016.0
3,3,6.0,6,8.0,8,UA,N807UA,SFO,LAX,5117.0
3,18,5.0,6,6.0,7,US,N715UW,DCA,CLT,6934.0
3,1,6.0,6,8.0,7,OO,N566SW,FAT,SFO,6121.0
3,3,13.0,14,14.0,15,US,N742UW,LGA,BOS,6092.0
3,12,7.0,7,8.0,8,WN,N355,LAS,LAX,4668.0
3,1,16.0,16,17.0,17,WN,N637SW,BWI,STL,13302.0
3,3,12.0,12,14.0,14,WN,N793,OAK,SAN,5117.0
3,3,17.0,17,20.0,20,NW,N319NB,TPA,DTW,14871.0
3,24,9.0,9,10.0,10,HP,N308AW,SFO,LAS,3873.0
3,12,12.0,12,14.0,14,DL,N976DL,ATL,LGA,10991.0
3,15,21.0,21,5.0,6,AA,N623AA,SFO,MIA,2754.0
3,27,8.0,8,16.0,15,NW,N361NW,SAN,DTW,4760.0
3,24,20.0,19,23.0,22,HP,N173AW,PHX,AUS,10703.0
3,1,7.0,7,9.0,9,WN,N690SW,TPA,RDU,5678.0
3,1,18.0,19,19.0,20,MQ,N901MQ,LAW,DFW,4823.0
3,27,9.0,9,12.0,12,WN,N308SW,MSY,JAX,3543.0
3,9,17.0,17,19.0,20,HP,N805AW,JFK,LAX,13017.0
3,18,11.0,11,12.0,11,WN,N389SW,SDF,MDW,13555.0
3,24,14.0,14,18.0,17,HP,N907AW,SEA,PHX,10262.0
3,15,9.0,10,12.0,13,TZ,N314TZ,MDW,LGA,14687.0
3,21,20.0,20,21.0,22,US,N405US,CLT,ALB,4880.0
3,15,9.0,8,10.0,9,UA,N410UA,TUS,PHX,14687.0
3,27,10.0,9,16.0,15,AA,N435AA,SAN,ORD,5894.0
3,12,12.0,12,17.0,17,AA,N7BHAA,LAX,DFW,10991.0
3,27,9.0,9,10.0,10,UA,N483UA,DEN,ONT,3543.0
3,15,14.0,14,14.0,15,US,N730UW,MYR,CLT,10919.0
3,3,9.0,9,12.0,12,DH,N644BR,ORD,PWM,14871.0
3,3,13.0,13,16.0,16,XE,N16151,MKE,IAH,6092.0
3,21,15.0,14,18.0,17,CO,N17105,PBI,EWR,4649.0
3,9,13.0,13,17.0,17,WN,N759,PHX,STL,9483.0
3,6,17.0,17,21.0,20,DL,N189DN,JFK,LAX,12677.0
3,9,21.0,21,21.0,21,WN,N89SW,HOU,DAL,9663.0
3,12,21.0,19,23.0,21,DL,N835MH,ATL,LAX,11507.0
3,15,8.0,8,9.0,9,US,N732UW,DCA,BOS,5830.0
3,12,14.0,14,15.0,15,AA,N4XMAA,DFW,OKC,10262.0
3,27,10.0,10,13.0,13,AA,N324AA,MIA,JFK,5894.0
3,12,13.0,13,14.0,14,WN,N94SW,LBB,DAL,6297.0
3,24,22.0,22,23.0,23,CO,N12238,IAH,AUS,3897.0
3,3,18.0,18,20.0,20,WN,N336,IND,JAX,8855.0
3,12,17.0,17,19.0,19,WN,N378SW,STL,ABQ,12778.0
3,12,18.0,18,19.0,19,DL,N143DA,ATL,PBI,6218.0
3,27,8.0,8,11.0,11,OO,N920SW,DEN,SAT,4760.0
3,1,14.0,15,15.0,15,MQ,N261MQ,LAX,SAN,13376.0
3,12,14.0,14,15.0,15,WN,N87SW,OKC,DAL,10262.0
3,12,18.0,18,19.0,19,WN,N601WN,JAX,BNA,6218.0
3,15,18.0,18,20.0,20,WN,N698SW,ABQ,SLC,8855.0
3,3,17.0,17,19.0,19,XE,N12569,ATL,CLE,14871.0
3,1,16.0,16,19.0,19,CO,N21723,EWR,SEA,13302.0
